"Term ID","Term Name","Term Slug",Description,"Parent ID","Parent Name","Parent Slug",Count
621,"Agence de location de voitures",agence-de-location-de-voitures,,,,,
622,Monaco,monaco,,,,,
625,"Moquette de Pierre",moquette-de-pierre,,,,,
626,"boissons &amp; tabac",boissons-tabac,,,,,
628,"Ventes de champignons",ventes-de-champignons,,,,,
629,"magasin de vêtements / prêt-à-porter streetwear et accessoires",magasin-de-vetements-pret-a-porter-streetwear-et-accessoires,,,,,
632,Gaillan-en-Médoc,gaillan-en-medoc,,,,,
633,"Fabrication et installation de structures métalliques sur mesure",fabrication-et-installation-de-structures-metalliques-sur-mesure,,,,,
635,"Service SEO et communication locale",service-seo-et-communication-locale,,,,,
636,Haute-Savoie,haute-savoie,,,,,
638,Cavistes,cavistes,,,,,
639,Xertigny,xertigny,,,,,
641,"Marchand de bières",marchand-de-bieres,,,,,
642,Elagueur,elagueur,,,,,
644,"Fournisseur de produits en plastique",fournisseur-de-produits-en-plastique,,,,,
645,Fouesnant,fouesnant,,,,,
647,Saint-Étienne,saint-etienne,,,,,
649,Dératiseur,deratiseur-2,,,,,
651,"Handyman / homme toutes mains",handyman-homme-toutes-mains,,,,,
652,Bordeaux,bordeaux-agence-de-location-de-voitures-2,,,,,
653,"Beauté - Bien-être - Parfums - Compléments alimentaires",beaute-bien-etre-parfums-complements-alimentaires,,,,,
654,"Agence e-commerce",agence-e-commerce,,,,,
655,COGNAC,cognac,,,,,
657,SAINT-ISMIER,saint-ismier,,,,,
659,NICE,nice,,,,,
661,"Producteur de produits alimentaires",producteur-de-produits-alimentaires,,,,,
662,Epicerie,epicerie,,,,,
663,Fréjus,frejus,,,,,
665,PARIS,paris-centre-de-bien-etre-2,,,,,
666,"Artisan du cocktail",artisan-du-cocktail,,,,,
668,Brest,brest,,,,,
670,"Fabricant de nourriture pour animaux",fabricant-de-nourriture-pour-animaux,,,,,
671,Metallier,metallier,,,,,
673,Fleurs,fleurs,,,,,
676,"Hébergement &amp; restauration",hebergement-restauration,,,,,
677,Soudeur,soudeur,,,,,
679,"Location de biens immobiliers",location-de-biens-immobiliers,,,,,
680,"Agence de services d’aide à domicile",agence-de-services-daide-a-domicile,,,,,
682,"Boutique de produits diététiques",boutique-de-produits-dietetiques,,,,,
684,"Vente de thés artisanaux",vente-de-thes-artisanaux,,,,,
685,"Vente de chaussures femme",vente-de-chaussures-femme,,,,,
686,"Fournisseur de produits alimentaires",fournisseur-de-produits-alimentaires,,,,,
687,"Agence de visites touristiques",agence-de-visites-touristiques,,,,,
688,Caviste,caviste,,,,,
689,"Elevage de fruits de mer",elevage-de-fruits-de-mer,,,,,
691,"Ustensiles &amp; art de la table",ustensiles-art-de-la-table,,,,,
692,"Création de parfums et bougies",creation-de-parfums-et-bougies,,,,,
693,LYON,lyon-magasin-de-cannabis-2,,,,,
694,"Agence de Voyages",agence-de-voyages,,,,,
695,"Centre de formation canine",centre-de-formation-canine,,,,,
697,"Hébergement touristique",hebergement-touristique,,,,,
699,Paris,paris-agence-de-marketing-2,,,,,
701,Animalerie,animalerie,,,,,
702,Chassieu,chassieu,,,,,
704,"Magasin de boissons non alcoolisées",magasin-de-boissons-non-alcoolisees,,,,,
706,"Magasin de produits d’outre-mer",magasin-de-produits-doutre-mer,,,,,
707,"Fabrication d’éventails artisanaux",fabrication-deventails-artisanaux,,,,,
708,Laval,laval,,,,,
710,"Magasin d'articles pour animaux",magasin-darticles-pour-animaux,,,,,
711,"camps de vacances et de divertissement",camps-de-vacances-et-de-divertissement,,,,,
712,"Coaching business et stratégie",coaching-business-et-strategie,,,,,
713,"Marchand de thé",marchand-de-the,,,,,
714,NANTES,nantes-marchand-de-the-2,,,,,
716,"Fabrication sauces pimentées",fabrication-sauces-pimentees,,,,,
717,"Saint Laurent la Conche",saint-laurent-la-conche,,,,,
719,Sellerie-bourrellerie,sellerie-bourrellerie,,,,,
720,"Création de sites web professionnels",creation-de-sites-web-professionnels,,,,,
722,"Literie spécialisée",literie-specialisee,,,,,
723,"Débarras et recyclage",debarras-et-recyclage,,,,,
724,"Fabricant de cidre",fabricant-de-cidre,,,,,
725,NANTERRE,nanterre,,,,,
727,"magasin de produits",magasin-de-produits,,,,,
729,"Magasin d'aquariophilie",magasin-daquariophilie,,,,,
730,"Grossiste en confiserie",grossiste-en-confiserie,,,,,
731,Vente,vente,,,,,
732,"Formation digitale féminine",formation-digitale-feminine,,,,,
733,"Monteur en panneaux solaire",monteur-en-panneaux-solaire,,,,,
734,MAZAN,mazan,,,,,
736,"magasin de bonbons",magasin-de-bonbons,,,,,
737,"Planification successorale",planification-successorale,,,,,
738,"Boutique bretonne lifestyle",boutique-bretonne-lifestyle,,,,,
740,"Isolateur thermique",isolateur-thermique,,,,,
742,"SAINT JULIEN EN GENEVOIS",saint-julien-en-genevois,,,,,
743,Beaumaris,beaumaris,,,,,
745,"Architecture d’intérieur et décoration sur mesure",architecture-dinterieur-et-decoration-sur-mesure,,,,,
747,"Épicerie et artisanat russe",epicerie-et-artisanat-russe,,,,,
749,"Magasin d'alimentation animale",magasin-dalimentation-animale,,,,,
751,Saint-Ignat,saint-ignat,,,,,
752,Genac-Bignac,genac-bignac,,,,,
754,Herboristerie,herboristerie,,,,,
755,Artisanat,artisanat,,,,,
757,Toulouse,toulouse-magasin-de-cannabis-2,,,,,
759,"Soins capillaires concentrés",soins-capillaires-concentres,,,,,
762,"rénovation intérieure et extérieure de l’habitat",renovation-interieure-et-exterieure-de-lhabitat,,,,,
763,"Vente en ligne de climatiseurs",vente-en-ligne-de-climatiseurs,,,,,
764,Amayé-sur-Seulles,amaye-sur-seulles,,,,,
766,"jardinage et bricolage",jardinage-et-bricolage,,,,,
767,"courtier d’assurances",courtier-dassurances,,,,,
768,"Epicerie fine",epicerie-fine,,,,,
770,"zinguerie et entretien de toitures",zinguerie-et-entretien-de-toitures,,,,,
773,"isolation et travaux de façade",isolation-et-travaux-de-facade,,,,,
774,"Entreprise de transformation alimentaire",entreprise-de-transformation-alimentaire,,,,,
775,"Saint Aulaye Puymangou",saint-aulaye-puymangou,,,,,
778,"Décoration et objets vintage",decoration-et-objets-vintage,,,,,
781,"sécurité et maintenance électronique",securite-et-maintenance-electronique,,,,,
782,"Centre de formation",centre-de-formation,,,,,
784,"Vente en ligne de carrelage et revêtements",vente-en-ligne-de-carrelage-et-revetements,,,,,
785,"Magasin d’alimentation naturelle",magasin-dalimentation-naturelle,,,,,
786,Dourgne,dourgne,,,,,
788,"Bijoux fantaisie",bijoux-fantaisie,,,,,
790,Longjumeau,longjumeau,,,,,
792,"Conseiller en gestion des affaires",conseiller-en-gestion-des-affaires,,,,,
793,"courtage et gestion de travaux pour particuliers et professionnels",courtage-et-gestion-de-travaux-pour-particuliers-et-professionnels,,,,,
794,Paris,paris-magasin-de-cannabis-2-2,,,,,
796,"Agence de marketing digital",agence-de-marketing-digital,,,,,
797,"Conseil en gestion des entreprises",conseil-en-gestion-des-entreprises,,,,,
799,Bezannes,bezannes,,,,,
801,Viticulture,viticulture,,,,,
802,"Epicerie Japonaise",epicerie-japonaise,,,,,
804,"Courtier en travaux",courtier-en-travaux,,,,,
805,"Magasin de vêtements",magasin-de-vetements,,,,,
808,"Photobooths &amp; Holographie événementielle",photobooths-holographie-evenementielle,,,,,
809,"Épicier de quartier",epicier-de-quartier,,,,,
810,"Kits LED LEGO",kits-led-lego,,,,,
813,"Fabrication futons artisanaux",fabrication-futons-artisanaux,,,,,
814,Wattignies,wattignies,,,,,
816,"web analyst",web-analyst,,,,,
817,"Entreprise de livraison",entreprise-de-livraison,,,,,
819,"Ateliers de cuisine japonaise et vente d'art de la table",ateliers-de-cuisine-japonaise-et-vente-dart-de-la-table,,,,,
821,Lille,lille,,,,,
823,"Négoce de matériaux de revêtement",negoce-de-materiaux-de-revetement,,,,,
825,"Solutions de financement",solutions-de-financement,,,,,
826,"Développeur web freelance / intégration WordPress",developpeur-web-freelance-integration-wordpress,,,,,
827,Lille,lille-developpeur-web-freelance-integration-wordpress-2,,,,,
828,"Géomètre-expert immobilier",geometre-expert-immobilier,,,,,
829,Versailles,versailles,,,,,
832,"Compléments alimentaires français",complements-alimentaires-francais,,,,,
834,"Entreprise de rénovation immobilière",entreprise-de-renovation-immobiliere,,,,,
836,Bijoutier-joaillier,bijoutier-joaillier,,,,,
838,Lille,lille-bijoutier-joaillier-2,,,,,
839,"Fournisseur de mulch",fournisseur-de-mulch,,,,,
840,Trets,trets,,,,,
843,"Spécialiste en pose et ponçage et vitrification et réparation de parquets",specialiste-en-pose-et-poncage-et-vitrification-et-reparation-de-parquets,,,,,
845,"Bijoutier‑créateur (bijoux faits main)",bijoutier%e2%80%91createur-bijoux-faits-main,,,,,
846,Lille,lille-bijoutier%e2%80%91createur-bijoux-faits-main-2,,,,,
849,"Spécialiste en menuiseries extérieures",specialiste-en-menuiseries-exterieures,,,,,
850,Labenne,labenne,,,,,
852,"La Madeleine (Lille)",la-madeleine-lille,,,,,
854,"Libraire indépendant / librairie audio en ligne",libraire-independant-librairie-audio-en-ligne,,,,,
855,"Fromagerie végétale / Fromager",fromagerie-vegetale-fromager,,,,,
856,Lille,lille-fromagerie-vegetale-fromager-2,,,,,
857,Halluin,halluin-magasin-de-meubles-2,,,,,
859,"Coach bien‑être",coach-bien%e2%80%91etre,,,,,
860,Lille,lille-3,,,,,
861,"Plateforme de mise en relation pour travaux et rénovation",plateforme-de-mise-en-relation-pour-travaux-et-renovation,,,,,
862,"Façadier-peintre, isolation et ravalement, couverture et maçonnerie",facadier-peintre-isolation-et-ravalement-couverture-et-maconnerie,,,,,
863,"Exploitation viticole",exploitation-viticole,,,,,
865,"Fabricant de fromage",fabricant-de-fromage,,,,,
866,"Décoration &amp; architecture intérieure",decoration-architecture-interieure,,,,,
867,"Spécialiste tracking &amp; consentement",specialiste-tracking-consentement,,,,,
870,"Installation et maintenance de systèmes domotiques",installation-et-maintenance-de-systemes-domotiques,,,,,
873,"Construction de maisons individuelles et extensions",construction-de-maisons-individuelles-et-extensions,,,,,
874,"Courtage en travaux, rénovation et coordination de chantiers",courtage-en-travaux-renovation-et-coordination-de-chantiers,,,,,
875,"Le Magazine Canin",le-magazine-canin,,,,,
876,Lille,lille-patissier-chocolatier-2,,,,,
877,"Pâtissier chocolatier",patissier-chocolatier,,,,,
879,"Installateur d’alarmes et systèmes de sécurité",installateur-dalarmes-et-systemes-de-securite,,,,,
883,"agencement et décoration intérieure",agencement-et-decoration-interieure,,,,,
884,"Boutique de e-cigarettes",boutique-de-e-cigarettes,,,,,
885,"Magasin de produits de la ferme",magasin-de-produits-de-la-ferme,,,,,
887,"Rénovation tous corps d’état pour particuliers et professionnels",renovation-tous-corps-detat-pour-particuliers-et-professionnels,,,,,
889,"Travaux de peinture, rénovation et décoration intérieure",travaux-de-peinture-renovation-et-decoration-interieure,,,,,
890,"Maître d’œuvre / Conception et suivi de projets de construction",maitre-doeuvre-conception-et-suivi-de-projets-de-construction,,,,,
892,"énergies renouvelables",energies-renouvelables-2,,,,,
894,"Diagnostiqueur immobilier / Expertise technique.",diagnostiqueur-immobilier-expertise-technique,,,,,
896,"dépannage et entretien",depannage-et-entretien,,,,,
899,"Maçonnerie générale, construction, extension, aménagement extérieur",maconnerie-generale-construction-extension-amenagement-exterieur,,,,,
900,"Centre de formation à distance",centre-de-formation-a-distance,,,,,
901,"Décorateur d’intérieur / Agencement personnalisé",decorateur-dinterieur-agencement-personnalise,,,,,
903,"Application de revêtements industriels, peinture et étanchéité",application-de-revetements-industriels-peinture-et-etancheite,,,,,
905,"Décoration intérieure en ligne",decoration-interieure-en-ligne,,,,,
906,"Architecte d’intérieur / Aménagement sur mesure pour TPE et particuliers.",architecte-dinterieur-amenagement-sur-mesure-pour-tpe-et-particuliers,,,,,
908,"Travaux de rénovation intérieure et extérieure",travaux-de-renovation-interieure-et-exterieure,,,,,
910,"Édition limitée artistique",edition-limitee-artistique,,,,,
913,"Vente de tableaux photographiques en édition limitée",vente-de-tableaux-photographiques-en-edition-limitee,,,,,
914,"chauffage et maintenance énergétique",chauffage-et-maintenance-energetique,,,,,
917,"Service de marketing Interne",service-de-marketing-interne,,,,,
920,Conseil,conseil,,,,,
922,"Architecte &amp; Maître d'œuvre",architecte-maitre-doeuvre,,,,,
924,Climatisation,climatisation,,,,,
926,Carquefou,carquefou,,,,,
927,"Service de restauration de bâtiments",service-de-restauration-de-batiments,,,,,
928,"Fournisseur d'équipement",fournisseur-dequipement,,,,,
933,https://avis-pros.com/societe/le-comptoir-eolien-solutions-d-eoliennes-et-kits-d-autoconsommation-moissac/,https-avis-pros-com-societe-le-comptoir-eolien-solutions-d-eoliennes-et-kits-d-autoconsommation-moissac,,,,,
934,"solutions d’éoliennes et kits d’autoconsommation",solutions-deoliennes-et-kits-dautoconsommation,,,,,
935,"Construction et rénovation",construction-et-renovation,,,,,
937,"Vente en ligne de visserie inox, accastillage et quincaillerie",vente-en-ligne-de-visserie-inox-accastillage-et-quincaillerie,,,,,
938,"Agence de marketing en ligne",agence-de-marketing-en-ligne,,,,,
941,"Diagnostic bâtiment, conseils techniques fissures, humidité, isolation",diagnostic-batiment-conseils-techniques-fissures-humidite-isolation,,,,,
942,"Entrepreneur en énergie solaire",entrepreneur-en-energie-solaire,,,,,
945,"Menuiseries et fermetures, vitrerie et serrurerie",menuiseries-et-fermetures-vitrerie-et-serrurerie,,,,,
946,"Boutique de santé et beauté",boutique-de-sante-et-beaute,,,,,
949,"Pose de revêtements de sols et murs, peinture intérieure",pose-de-revetements-de-sols-et-murs-peinture-interieure,,,,,
951,"Spécialiste VELUX : pose, entretien, équipements de fenêtre de toit",specialiste-velux-pose-entretien-equipements-de-fenetre-de-toit,,,,,
952,Nantes,nantes-service-de-correction-et-relecture-professionnelle-2,,,,,
953,"Service de correction et relecture professionnelle",service-de-correction-et-relecture-professionnelle,,,,,
954,Rennes,rennes,,,,,
955,"Thérapeute et praticienne en hypnose à distance et en cabinet",therapeute-et-praticienne-en-hypnose-a-distance-et-en-cabinet,,,,,
956,"Conseil en stratégie - innovation et transformation digitale",conseil-en-strategie-innovation-et-transformation-digitale,,,,,
957,Paris,paris-conseil-en-strategie-innovation-et-transformation-digitale-2,,,,,
958,"Marque de prêt-à-porter féminin haut de gamme",marque-de-pret-a-porter-feminin-haut-de-gamme,,,,,
959,Paris,paris-marque-de-pret-a-porter-feminin-haut-de-gamme-2,,,,,
960,"Agence d’architecture intérieure et de design sur mesure",agence-darchitecture-interieure-et-de-design-sur-mesure,,,,,
961,Paris,paris-agence-darchitecture-interieure-et-de-design-sur-mesure-2,,,,,
962,"Maroquinerie et accessoires de luxe made in France",maroquinerie-et-accessoires-de-luxe-made-in-france,,,,,
963,Paris,paris-maroquinerie-et-accessoires-de-luxe-made-in-france-2,,,,,
965,Toulouse,toulouse-travaux-delectricite-generale-et-maintenance-industrielle-2,,,,,
967,"Travaux d’électricité générale et maintenance industrielle",travaux-delectricite-generale-et-maintenance-industrielle,,,,,
968,"Assistance et services informatiques",assistance-et-services-informatiques,,,,,
970,"Prêt-à-porter féminin",pret-a-porter-feminin,,,,,
972,"Agence web et solutions numériques sur mesure",agence-web-et-solutions-numeriques-sur-mesure,,,,,
973,Lyon,lyon-agence-web-et-solutions-numeriques-sur-mesure-2,,,,,
974,"Assistance à maîtrise d’ouvrage en rénovation",assistance-a-maitrise-douvrage-en-renovation,,,,,
975,Bordeaux,bordeaux-travaux-delectricite-et-domotique-pour-particuliers-et-professionnels-2,,,,,
977,"Travaux d’électricité et domotique pour particuliers et professionnels",travaux-delectricite-et-domotique-pour-particuliers-et-professionnels,,,,,
978,"second œuvre et entretien locatif",second-oeuvre-et-entretien-locatif,,,,,
979,"Assistance et services",assistance-et-services,,,,,
981,Paris,paris-assistance-et-services,,,,,
984,"Bijoux en acier inoxydable",bijoux-en-acier-inoxydable,,,,,
